,Unnamed: 0,layer,accuracy,precision,recall,f1-score,epoche,model,task,id
15,,1,0.806847465946742,0.806847465946742,0.806847465946742,0.806847465946742,200000,t5-small,subject number,1.0
16,,2,0.8209596269480918,0.8209596269480918,0.8209596269480918,0.8209596269480918,200000,t5-small,subject number,2.0
17,,3,0.8497975211682415,0.8497975211682415,0.8497975211682415,0.8497975211682415,200000,t5-small,subject number,3.0
18,,4,0.8478340900724015,0.8478340900724015,0.8478340900724015,0.8478340900724015,200000,t5-small,subject number,4.0
19,,5,0.8526199533685115,0.8526199533685115,0.8526199533685115,0.8526199533685115,200000,t5-small,subject number,5.0
20,,6,0.8543379555773715,0.8543379555773715,0.8543379555773715,0.8543379555773715,200000,t5-small,subject number,6.0
21,,0,0.7906491594060621,0.7906491594060621,0.7906491594060621,0.7906491594060621,300000,t5-small,subject number,0.0
22,,1,0.8051294637378821,0.8051294637378821,0.8051294637378821,0.8051294637378821,300000,t5-small,subject number,1.0
23,,2,0.8214504847220517,0.8214504847220517,0.8214504847220517,0.8214504847220517,300000,t5-small,subject number,2.0
24,,3,0.8501656644987114,0.8501656644987114,0.8501656644987114,0.8501656644987114,300000,t5-small,subject number,3.0
25,,4,0.8549515277948214,0.8549515277948214,0.8549515277948214,0.8549515277948214,300000,t5-small,subject number,4.0
26,,5,0.8572831022211315,0.8572831022211315,0.8572831022211315,0.8572831022211315,300000,t5-small,subject number,5.0
27,,6,0.8583875322125414,0.8583875322125414,0.8583875322125414,0.8583875322125414,300000,t5-small,subject number,6.0
0,,0,0.7631611240643024,0.7800207039337475,0.7361993160723009,0.7574767529530032,400000,t5-small,subject number,0.0
1,,1,0.7775187139526323,0.7913154533844189,0.7567171470444553,0.7736296666250467,400000,t5-small,subject number,1.0
2,,2,0.7823045772487421,0.7956167176350663,0.7625793844650708,0.7787478174108257,400000,t5-small,subject number,2.0
3,,3,0.797766597128482,0.8071320944249121,0.7850512945774304,0.7959385834571571,400000,t5-small,subject number,3.0
4,,4,0.803166032642042,0.8090863952333665,0.7960429897410846,0.8025116966264467,400000,t5-small,subject number,4.0
5,,5,0.8175236225303718,0.8194070080862533,0.8168050806057645,0.8181039755351681,400000,t5-small,subject number,5.0
6,,6,0.8140876181126518,0.8155126009297774,0.8141182217879824,0.8148148148148149,400000,t5-small,subject number,6.0
7,,0,0.7699104184562523,0.7864704363542474,0.7440156326331216,0.7646541985690977,500000,t5-small,subject number,0.0
8,,1,0.7781322861700822,0.7899543378995434,0.7606253053248656,0.775012444001991,500000,t5-small,subject number,1.0
9,,2,0.7933488771628421,0.8078691875319366,0.7723497801660967,0.7897102897102898,500000,t5-small,subject number,2.0
10,,3,0.7988710271198921,0.8086497359818959,0.7855398143624817,0.7969272704745384,500000,t5-small,subject number,3.0
11,,4,0.8036568904160021,0.811127744510978,0.7940889106008794,0.8025178968156012,500000,t5-small,subject number,4.0
12,,5,0.8181371947478219,0.8200980392156862,0.8172936003908158,0.818693418155126,500000,t5-small,subject number,5.0
13,,6,0.8224322002699718,0.8276801188412973,0.8165608207132389,0.8220828722488626,500000,t5-small,subject number,6.0
14,,0,0.7740827095349122,0.7940485512920908,0.7430385930630191,0.7676971608832809,600000,t5-small,subject number,0.0
15,,1,0.7841452939010921,0.7959442332065906,0.7669760625305325,0.7811916905087697,600000,t5-small,subject number,1.0
16,,2,0.7912627316235121,0.8037572988068038,0.7733268197361993,0.7882484750404581,600000,t5-small,subject number,2.0
17,,3,0.8007117437722421,0.8095238095238095,0.7889594528578407,0.7991093518060366,600000,t5-small,subject number,3.0
18,,4,0.8166646214259419,0.8232222774738935,0.8087445041524182,0.8159191720059142,600000,t5-small,subject number,4.0
19,,5,0.8213277702785617,0.8243974422036401,0.8187591597459697,0.8215686274509805,600000,t5-small,subject number,5.0
20,,6,0.8277089213400417,0.8324270884824518,0.8226673180263799,0.8275184275184275,600000,t5-small,subject number,6.0
0,,0,0.7857405816664621,0.8025773195876289,0.7606253053248656,0.7810383747178329,700000,t5-small,subject number,0.0
1,,1,0.806479322616272,0.8199847444698704,0.7877381533952125,0.8035380590507039,700000,t5-small,subject number,1.0
2,,2,0.8198551969566819,0.828743114672008,0.8085002442598925,0.8184965380811078,700000,t5-small,subject number,2.0
3,,3,0.8496748067247515,0.8639939101750824,0.8317049340498291,0.8475420037336653,700000,t5-small,subject number,3.0
4,,4,0.8537243833599215,0.8684611477907568,0.8353688324377138,0.8515936254980079,700000,t5-small,subject number,4.0
5,,5,0.8538470978034115,0.8692444670567285,0.8346360527601367,0.851588785046729,700000,t5-small,subject number,5.0
6,,6,0.8502883789422016,0.8658350305498982,0.8307278944797264,0.8479182248815756,700000,t5-small,subject number,6.0
7,,0,0.7905264449625721,0.8086371864494442,0.7638006839276991,0.7855797010425826,800000,t5-small,subject number,0.0
8,,1,0.8077064670511719,0.8189851047715223,0.7923790913531998,0.8054624456859093,800000,t5-small,subject number,1.0
9,,2,0.8221867713829918,0.8342178417993429,0.8063019052271617,0.8200223574711216,800000,t5-small,subject number,2.0
10,,3,0.8458706589765616,0.8570709612481128,0.8319491939423547,0.8443232523549826,800000,t5-small,subject number,3.0
11,,4,0.8491839489507915,0.8614685844057532,0.8339032730825598,0.8474618344296886,800000,t5-small,subject number,4.0
12,,5,0.8523745244815315,0.863830858293481,0.8382999511480215,0.8508739308293045,800000,t5-small,subject number,5.0
13,,6,0.8495520922812615,0.8601205424409845,0.8365901319003419,0.8481921743437345,800000,t5-small,subject number,6.0
14,,0,0.7954350227021719,0.8129997420686097,0.7699071812408402,0.790866892485259,900000,t5-small,subject number,0.0
15,,1,0.8110197570254019,0.8284465020576132,0.7867611138251099,0.8070658982711101,900000,t5-small,subject number,1.0
16,,2,0.8253773469137318,0.8390454430058392,0.8072789447972643,0.8228557201543631,900000,t5-small,subject number,2.0
17,,3,0.8495520922812615,0.8645144890696492,0.8307278944797264,0.8472845042351768,900000,t5-small,subject number,3.0
18,,4,0.8549515277948214,0.8710499490316004,0.8348803126526624,0.8525816911948118,900000,t5-small,subject number,4.0
19,,5,0.8603509633083813,0.8737986848760748,0.8439179286761114,0.8585984095427435,900000,t5-small,subject number,5.0
20,,6,0.8511473800466315,0.8633039092055486,0.8361016121152907,0.8494850477726765,900000,t5-small,subject number,6.0
21,,0,0.7838998650141121,0.8051268637195921,0.7518319491939424,0.7775672603258811,1000000,t5-small,subject number,0.0
22,,1,0.8027978893115719,0.8164927462458641,0.7835857352222765,0.7997008600274211,1000000,t5-small,subject number,1.0
23,,2,0.8221867713829918,0.8310387984981227,0.810942843185149,0.8208678452219063,1000000,t5-small,subject number,2.0
24,,3,0.8480795189593815,0.8568215892053973,0.8375671714704446,0.8470849802371542,1000000,t5-small,subject number,3.0
25,,4,0.8501656644987114,0.8635788407997975,0.8334147532975086,0.8482287134866376,1000000,t5-small,subject number,4.0
26,,5,0.8569149588906614,0.8711967545638946,0.8392769907181241,0.8549390395620801,1000000,t5-small,subject number,5.0
27,,6,0.8513928089336115,0.8637395912187736,0.8361016121152907,0.8496959165942658,1000000,t5-small,subject number,6.0
28,,0,0.7885630138667321,0.803274494755692,0.7669760625305325,0.7847057353492441,1100000,t5-small,subject number,0.0
29,,1,0.8093017548165419,0.8253073770491803,0.7870053737176356,0.8057014253563389,1100000,t5-small,subject number,1.0
30,,2,0.8221867713829918,0.8332073570168809,0.8077674645823156,0.8202902145603373,1100000,t5-small,subject number,2.0
31,,3,0.8450116578721315,0.8575397827734277,0.8292623351245726,0.8431640382466162,1100000,t5-small,subject number,3.0
32,,4,0.8522518100380415,0.8617926890335503,0.8407425500732779,0.8511374876360039,1100000,t5-small,subject number,4.0
33,,5,0.8554423855687815,0.8687405159332322,0.8390327308255985,0.8536282306163022,1100000,t5-small,subject number,5.0
34,,6,0.8497975211682415,0.8642131979695431,0.8317049340498291,0.8476474981329349,1100000,t5-small,subject number,6.0
0,,0,0.4986,0.4986,0.4986,0.4986,0,t5-large,discourse,0.0
1,,1,0.48325,0.48325,0.48325,0.48325,0,t5-large,discourse,1.0
2,,2,0.4783,0.4783,0.4783,0.4783,0,t5-large,discourse,2.0
3,,3,0.4748,0.4748,0.4748,0.4748,0,t5-large,discourse,3.0
4,,4,0.47165,0.47165,0.47165,0.47165,0,t5-large,discourse,4.0
5,,5,0.47,0.47,0.47,0.47,0,t5-large,discourse,5.0
6,,6,0.46345,0.46345,0.46345,0.46345,0,t5-large,discourse,6.0
7,,0,0.51335,0.51335,0.51335,0.51335,100000,t5-large,discourse,0.0
8,,1,0.5098,0.5098,0.5098,0.5098,100000,t5-large,discourse,1.0
9,,2,0.5031,0.5031,0.5031,0.5031,100000,t5-large,discourse,2.0
10,,3,0.5021,0.5021,0.5021,0.5021,100000,t5-large,discourse,3.0
11,,4,0.5014,0.5014,0.5014,0.5014,100000,t5-large,discourse,4.0
12,,5,0.50405,0.50405,0.50405,0.50405,100000,t5-large,discourse,5.0
13,,6,0.49915,0.49915,0.49915,0.49915,100000,t5-large,discourse,6.0
14,,0,0.51865,0.51865,0.51865,0.51865,200000,t5-large,discourse,0.0
15,,1,0.51665,0.51665,0.51665,0.51665,200000,t5-large,discourse,1.0
16,,2,0.51345,0.51345,0.51345,0.51345,200000,t5-large,discourse,2.0
17,,3,0.5163,0.5163,0.5163,0.5163,200000,t5-large,discourse,3.0
18,,4,0.5182,0.5182,0.5182,0.5182,200000,t5-large,discourse,4.0
19,,5,0.51695,0.51695,0.51695,0.51695,200000,t5-large,discourse,5.0
20,,6,0.50875,0.50875,0.50875,0.50875,200000,t5-large,discourse,6.0
21,,0,0.5237,0.5237,0.5237,0.5237,300000,t5-large,discourse,0.0
22,,1,0.51545,0.51545,0.51545,0.51545,300000,t5-large,discourse,1.0
23,,2,0.5131,0.5131,0.5131,0.5131,300000,t5-large,discourse,2.0
24,,3,0.5191,0.5191,0.5191,0.5191,300000,t5-large,discourse,3.0
25,,4,0.51875,0.51875,0.51875,0.51875,300000,t5-large,discourse,4.0
26,,5,0.5169,0.5169,0.5169,0.5169,300000,t5-large,discourse,5.0
27,,6,0.51565,0.51565,0.51565,0.51565,300000,t5-large,discourse,6.0
28,,0,0.524,0.524,0.524,0.524,400000,t5-large,discourse,0.0
29,,1,0.5174,0.5174,0.5174,0.5174,400000,t5-large,discourse,1.0
30,,2,0.5173,0.5173,0.5173,0.5173,400000,t5-large,discourse,2.0
31,,3,0.5203,0.5203,0.5203,0.5203,400000,t5-large,discourse,3.0
32,,4,0.52175,0.52175,0.52175,0.52175,400000,t5-large,discourse,4.0
33,,5,0.52005,0.52005,0.52005,0.52005,400000,t5-large,discourse,5.0
34,,6,0.51325,0.51325,0.51325,0.51325,400000,t5-large,discourse,6.0
35,,0,0.5227,0.5227,0.5227,0.5227,500000,t5-large,discourse,0.0
36,,1,0.5189,0.5189,0.5189,0.5189,500000,t5-large,discourse,1.0
37,,2,0.51695,0.51695,0.51695,0.51695,500000,t5-large,discourse,2.0
38,,3,0.52505,0.52505,0.52505,0.52505,500000,t5-large,discourse,3.0
39,,4,0.5244,0.5244,0.5244,0.5244,500000,t5-large,discourse,4.0
40,,5,0.52265,0.52265,0.52265,0.52265,500000,t5-large,discourse,5.0
41,,6,0.52225,0.52225,0.52225,0.52225,500000,t5-large,discourse,6.0
0,,0,0.52475,0.52475,0.52475,0.52475,600000,t5-large,discourse,0.0
1,,1,0.5243,0.5243,0.5243,0.5243,600000,t5-large,discourse,1.0
2,,2,0.52535,0.52535,0.52535,0.52535,600000,t5-large,discourse,2.0
3,,3,0.52255,0.52255,0.52255,0.52255,600000,t5-large,discourse,3.0
4,,4,0.52795,0.52795,0.52795,0.52795,600000,t5-large,discourse,4.0
5,,5,0.5267,0.5267,0.5267,0.5267,600000,t5-large,discourse,5.0
6,,6,0.52485,0.52485,0.52485,0.52485,600000,t5-large,discourse,6.0
0,,0,0.53,0.53,0.53,0.53,1000000,t5-large,discourse,0.0
1,,1,0.5268,0.5268,0.5268,0.5268,1000000,t5-large,discourse,1.0
2,,2,0.5235,0.5235,0.5235,0.5235,1000000,t5-large,discourse,2.0
3,,3,0.52455,0.52455,0.52455,0.52455,1000000,t5-large,discourse,3.0
4,,4,0.53265,0.53265,0.53265,0.53265,1000000,t5-large,discourse,4.0
5,,5,0.53145,0.53145,0.53145,0.53145,1000000,t5-large,discourse,5.0
6,,6,0.5268,0.5268,0.5268,0.5268,1000000,t5-large,discourse,6.0
7,,0,0.52675,0.52675,0.52675,0.52675,900000,t5-large,discourse,0.0
8,,1,0.52365,0.52365,0.52365,0.52365,900000,t5-large,discourse,1.0
9,,2,0.52295,0.52295,0.52295,0.52295,900000,t5-large,discourse,2.0
10,,3,0.5262,0.5262,0.5262,0.5262,900000,t5-large,discourse,3.0
11,,4,0.5328,0.5328,0.5328,0.5328,900000,t5-large,discourse,4.0
12,,5,0.5291,0.5291,0.5291,0.5291,900000,t5-large,discourse,5.0
13,,6,0.5275,0.5275,0.5275,0.5275,900000,t5-large,discourse,6.0
14,,0,0.52395,0.52395,0.52395,0.52395,800000,t5-large,discourse,0.0
15,,1,0.52265,0.52265,0.52265,0.52265,800000,t5-large,discourse,1.0
16,,2,0.5285,0.5285,0.5285,0.5285,800000,t5-large,discourse,2.0
17,,3,0.52345,0.52345,0.52345,0.52345,800000,t5-large,discourse,3.0
18,,4,0.53175,0.53175,0.53175,0.53175,800000,t5-large,discourse,4.0
19,,5,0.53225,0.53225,0.53225,0.53225,800000,t5-large,discourse,5.0
20,,6,0.5258,0.5258,0.5258,0.5258,800000,t5-large,discourse,6.0
21,,0,0.52425,0.52425,0.52425,0.52425,700000,t5-large,discourse,0.0
22,,1,0.52185,0.52185,0.52185,0.52185,700000,t5-large,discourse,1.0
23,,2,0.52425,0.52425,0.52425,0.52425,700000,t5-large,discourse,2.0
24,,3,0.5275,0.5275,0.5275,0.5275,700000,t5-large,discourse,3.0
25,,4,0.5287,0.5287,0.5287,0.5287,700000,t5-large,discourse,4.0
26,,5,0.52205,0.52205,0.52205,0.52205,700000,t5-large,discourse,5.0
27,,6,0.52245,0.52245,0.52245,0.52245,700000,t5-large,discourse,6.0
